,"30% Minimum System Storage (GL), 40% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","60% Minimum System Storage (GL), 30% Total Cost ($ million), 10% Total Spill Volume (GL) Distance","20% Minimum System Storage (GL), 50% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","33% Minimum System Storage (GL), 33% Total Cost ($ million), 33% Total Spill Volume (GL) Distance"
283,0.688239375706218,0.9391147625652585,0.6025658141086504,0.6975825598797507
284,1.111952458029882,0.704216050506563,1.232473850783279,1.0591229261600887
285,0.3330377568433242,0.3885446126269744,0.2756340885528341,0.36710480068968815
286,0.7471381071363598,0.9417434331777498,0.7079056049175954,0.728787175265238
287,0.9305635547968736,0.6750267736417779,1.047839013600155,0.8579218628603085
288,0.5763701155490826,0.6500751711638317,0.5855535933757424,0.5473547578177397
289,0.7480955892145611,0.5516039724296244,0.832616122669285,0.6997916853851485
290,1.0983552518560553,0.7015645478792751,1.2188781632743404,1.0439545002980823
291,1.1805596795174989,0.7225952666078137,1.2885174919252935,1.146235727590537
292,1.0997339367282888,0.6873903968476728,1.1988568250842448,1.0677392780562507
293,1.1723409467334611,0.7244947999573602,1.280184098696259,1.1366136329513934
