NPI2 Threshold,NPI2 Flow Threshold,NPI Threshold,NPI Flow Threshold,Brisbane to Nth Pine Threshold,Brisbane to Nth Pine Flow Threshold,Maroochy to Baroon Threshold,Ewen Maddock to Baroon Threshold,EPI Threshold,EPI Flow Threshold,SPI Threshold,SPI Flow Threshold,PRW Threshold,Desalination 1/3 Production Threshold,Desalination 2/3 Production Threshold,Desalination Full Production Threshold,Total Spill Volume (GL),Minimum System Storage (GL),Total Cost ($ million),Switching Cost ($ million),Pumping Cost ($ million),Desalination Cost ($ million),Treatment Cost ($ million),PRW Cost ($ million),Desalination Total Production Volume (GL),PRW Inflow (GL),Two Way Pipeline Flow (GL),Total Switch Count,Brisbane to Nth Pine Switch Count,EPI Switch Count,Ewen to Baroon Switch Count,Maroochy to Baroon Switch Count,NPI2 Switch Count,NPI Switch Count,SPI Switch Count,Environmental Flow Deficit,Total Volumetric Reliability
0.8967670836,0.4955470099,0.9898733129,0.9969540217,0.1366370569,0.0006362741,0.7819321797,0.8466731864,0.3265029872,0.3322026149,0.1470853673,0.0044178634,0.6973758308,0.5071060718,0.0555062367,0.2006438722,386.923155001,382.399821629,5314.74107815,0.2,24.4992297497,119.594343364,4518.41007592,652.03742912,163.06598,0.232,0.189897,5,0,0,1,3,1,0,0,36349.6996628,0.9030799188
0.8848639447,0.7982674076,0.9847962291,0.9970008374,0.0614448147,0.0047624994,0.9703581048,0.9983115232,0.4876349324,0.6904661344,0.0240989183,0.0007661483,0.9841945326,0.7997307797,0.8150108521,0.3861112095,521.770894435,430.762843441,5498.75400572,0.12,24.9399786788,318.52509549,4503.13150243,652.03742912,456.323,0.232,0.189897,3,0,0,1,1,1,0,0,36415.008426,0.9032101406
0.8451168604,0.9830587734,0.9374696617,0.9999950565,0.0026763376,0.0256675547,0.8783807863,0.819171359,0.326674176,0.8831433923,0.459350811,0.1114648367,0.9825699311,0.5242135132,0.9725572761,0.0270473349,365.956940176,405.11397899,5436.86066006,0.28,39.0441581675,227.705895094,4517.79317768,652.03742912,320.57256,0.232,0.189897,7,0,0,3,1,3,0,0,36356.0802375,0.9350179524
0.8827161051,0.8950623657,0.9661061153,0.9999832723,0.7426660914,0.0582962891,0.876409128,0.8891699951,0.5093943096,0.9435757125,0.8250599964,0.8565291437,0.3165491899,0.2439186876,0.256339448,0.0006156177,316.433641304,311.14227722,5363.33590237,0.12,49.5891067492,137.653895887,4523.93547061,652.03742912,198.90948,0.232,0.349897,3,0,0,1,1,1,0,0,36379.6773138,0.9458365154
0.9259853951,0.8915086995,0.9908294802,0.9999736113,0.2378176902,0.0004457823,0.8855427427,0.7380944991,0.1734466458,0.7467966215,0.2412209249,0.0575523123,0.6384386888,0.8505838151,0.8385574652,0.3922691755,466.09384349,429.74522158,5514.13701211,0.2,33.6584925351,320.098246196,4508.14284426,652.03742912,458.67444,0.232,0.189897,5,0,0,3,1,1,0,0,36343.5878146,0.9236171829
0.9982006077,0.9777814633,0.861800221,0.8383674646,0.2188824939,0.0007445453,0.8668714462,0.9868685528,0.7525392792,0.8580569777,0.3925079807,1.42818275036e-05,0.0272832232,0.0499995078,0.1330861126,0.0071322622,345.705164103,336.131852536,5187.46731487,0.12,24.2231586714,1.2114728472,4509.87525423,652.03742912,14.57148,0.0,0.189897,3,0,0,1,1,1,0,0,39119.3721567,0.8453011348
0.8351302625,0.83627507,0.9991643325,0.9996892763,0.1302305106,0.0494546422,0.8034941697,0.9833626213,0.0065501234,0.761808721,0.3698427445,0.044094203,0.9900026695,0.1930744872,0.9892071469,0.2567946745,414.440571016,415.441771379,5467.04971453,0.28,32.7202056441,268.728825053,4513.28325472,652.03742912,381.89088,0.232,0.349897,7,0,0,1,3,3,0,0,36372.3805231,0.9421951005
0.9391695513,0.9324827232,0.9951580523,0.9498962438,0.9375658494,0.8146051962,0.7911494182,0.8489687069,0.0092388632,0.3915025625,0.6739116128,0.7906132579,0.9826381818,0.1354184619,0.1254305197,0.0223602906,304.303965913,164.283641993,5289.47973562,0.2,51.3198786097,64.7990622552,4521.12336563,652.03742912,99.55848,0.232,0.349897,5,0,0,1,3,1,0,0,36409.4486289,0.9383498037
0.9552552265,0.673084069,0.9764926128,0.073671156,0.3162428195,0.0095621755,0.8955837434,0.9957760719,0.1617297879,0.8097278298,0.8443091847,0.084972675,0.6059978538,0.1313687619,0.1898303386,0.1523168465,324.894004045,342.042466767,5257.22130674,0.12,34.5125988995,40.0355441304,4530.51573459,652.03742912,67.02402,0.232,0.144897,3,0,0,1,1,1,0,0,39366.2046402,0.9410262643
0.7958339261,0.7193581973,0.8801114201,0.9993011453,0.8885331658,0.0384390324,0.7836117209,0.8630522714,0.0282177707,0.675425648,0.811780065,0.0037138694,0.5932098187,0.0596980879,0.1818465327,0.0351325234,337.073733131,356.650299711,5221.30870794,0.32,27.8797990793,12.4989823896,4528.57249736,652.03742912,29.82126,0.232,0.371898,8,0,0,1,3,3,1,0,35642.6127628,0.9344572861
0.956445538,0.7907105438,0.962810039,0.489687799,0.0046482885,0.0102110548,0.9844972342,0.9961233489,0.3599658496,0.3439045783,0.7647285939,0.4049171564,0.5861196899,0.0056146032,0.0434034266,0.1282734542,317.868551851,272.645916245,5234.50935899,0.12,45.1961894555,1.9496502984,4535.20609011,652.03742912,15.60356,0.232,0.144897,3,0,0,1,1,1,0,0,39546.4591422,0.9484318222
0.773814213,0.6358796742,0.9936396641,0.9861827036,0.6767795667,0.3894514414,0.7156738541,0.8574976997,0.7364911955,0.8983164572,0.5283120894,0.8782181369,0.4763261432,0.5346138723,0.2100525602,0.2305192363,311.147165435,268.525084486,5450.82900595,0.28,51.5515537893,237.327603416,4509.63241963,652.03742912,337.89182,0.232,0.349897,7,0,0,1,3,3,0,0,36437.6014657,0.9404336469
0.8734348258,0.6911276745,0.9786140619,0.0223366542,0.1674652377,0.0003129787,0.7574510503,0.9782448377,0.089814455,0.7182191731,0.9068691557,0.0323001691,0.4409976166,0.0535729419,0.172927878,0.0574982036,326.208590051,340.156306081,5216.22005292,0.2,27.6498852251,6.7932083352,4529.53953024,652.03742912,22.11258,0.232,0.144897,5,0,0,1,3,1,0,0,38607.2955638,0.9283706438
0.9255018654,0.9239909039,0.8422887645,0.9824917754,0.7859726316,0.0126913035,0.9902179743,0.8435087261,0.2894596543,0.925660609,0.3774651818,0.0037997524,0.7525625391,0.1158915253,0.6827307922,0.3623970497,512.195919312,427.241987716,5492.89692343,0.24,26.9699190359,309.146697048,4504.50287823,652.03742912,442.3048,0.232,0.211898,6,0,0,3,1,1,1,0,36869.3973691,0.9122256971
0.9916257353,0.4955470099,0.9906251398,0.9897905129,0.1366370569,0.0100494022,0.7981327909,0.8537433466,0.0209290139,0.3322026149,0.1151956286,0.0044178634,0.6973758308,0.7225213506,0.0426950314,0.2006438722,392.08188126,385.945111812,5323.63528372,0.2,24.4608671509,129.031934254,4517.9050532,652.03742912,174.54388,0.232,0.189897,5,0,0,1,3,1,0,0,36320.0493499,0.9033210969
0.8886309294,0.6089186114,0.9992254002,0.9833092471,0.1425151356,0.0120505505,0.9035802973,0.9370511912,0.7550047333,0.9769310303,0.4334796657,0.0348706785,0.7365605185,0.0561466506,0.5717313283,0.175817063,426.14178249,409.203482679,5419.89584294,0.12,30.2383622374,223.36454527,4514.13550631,652.03742912,314.70726,0.232,0.189897,3,0,0,1,1,1,0,0,36307.6099504,0.91738615
0.9547341565,0.9895291269,0.7897936873,0.9505010022,0.1846551933,0.4223061623,0.9987924388,0.9922108506,0.491653544,0.6005435763,0.756034745,0.8785762352,0.6094967993,0.0431633578,0.2021422981,0.1192035544,304.907757483,209.832043862,5352.19639817,0.12,51.6156008763,132.038728987,4516.38463919,652.03742912,192.94044,0.232,0.349897,3,0,0,1,1,1,0,0,36497.641343,0.9389260569
0.9149601655,0.8704145294,0.9683117478,0.9989449832,0.0917006328,0.3349475797,0.9818097982,0.9259568527,0.4248434765,0.5465783084,0.6980195275,0.9444536684,0.7221887759,0.2663792582,0.2035745669,1.87606851946e-06,307.958747751,214.898819448,5352.06399402,0.12,51.642981371,130.663900752,4517.59968278,652.03742912,187.32252,0.232,0.349897,3,0,0,1,1,1,0,0,36384.1751705,0.9417586087
0.9395762238,0.9324827232,0.9950810893,0.9498962438,0.9539730214,0.850912581,0.7801573684,0.8318577088,0.0092388632,0.3915025625,0.5077458659,0.8224968078,0.9858077994,0.2020569278,0.2037942609,0.0317248733,304.101553608,204.802670478,5344.69736534,0.28,51.3100473179,124.13369215,4516.93619675,652.03742912,180.64326,0.232,0.349897,7,0,0,3,3,1,0,0,36369.4167536,0.9383062097
0.9997825019,0.9282321104,0.9053548122,0.9580309015,0.0390660877,0.3658464844,0.9732857883,0.9684124521,0.1034376851,0.3641897566,0.9374264376,0.0198119953,0.394970422,0.0619253192,0.0175940764,0.1347417249,319.024015272,260.316174259,5214.12148657,0.12,27.8089641859,10.62323535,4523.53185792,652.03742912,27.7305,0.232,0.349897,3,0,0,1,1,1,0,0,36747.7402654,0.9320606954
0.9410987141,0.7302147247,0.9232651689,0.6352600507,0.1549752985,0.014759885,0.9051525482,0.8731654397,0.6921428498,0.956943837,0.2251633807,0.3633109005,0.6445326843,0.1388164177,0.0259050715,0.0504376236,320.623307994,279.161012252,5237.84269445,0.12,44.7025708337,6.3916291992,4534.5910653,652.03742912,20.95548,0.232,0.144897,3,0,0,1,1,1,0,0,39292.7510469,0.9473027126
0.8066224784,0.8111848532,0.9749511776,0.9999814623,0.4833343076,0.0511029037,0.9209732145,0.7802464854,0.7601181507,0.8631599259,0.4346054382,0.0072304072,0.7936002073,0.5738284127,0.0948572205,0.1632362086,353.365020301,379.01778992,5318.26904357,0.28,26.3944917452,117.829742722,4521.72737998,652.03742912,158.29128,0.232,0.349897,7,0,0,3,1,3,0,0,36374.7498904,0.9309549407
0.685721679,0.6650795853,0.9183792792,0.1493475144,0.1674652377,0.005916284,0.7933022702,0.9959724178,0.7414819455,0.9471950847,0.9598921927,0.3966065465,0.5714162797,0.027403775,0.172927878,0.0067321852,320.555049555,289.711055795,5286.14545501,0.28,45.0689231026,57.4009434264,4531.35815936,652.03742912,90.48522,0.232,0.144897,7,0,0,1,3,3,0,0,37875.2123653,0.9480664974
0.7537959198,0.8421278359,0.8580800504,0.9999211169,0.1838247622,0.005197917,0.9974089288,0.8795625516,0.2965115454,0.887496585,0.4282562375,0.0235030643,0.6981453077,0.1275970327,0.583672288,0.3251524065,505.833103489,424.794149603,5487.6511727,0.28,27.6736466741,301.946507276,4505.71358963,652.03742912,431.54244,0.232,0.205898,7,0,0,1,1,4,1,0,36765.9317154,0.9135799253
0.9326615715,0.9366348275,0.8998773837,0.8093625823,0.1348434162,0.400048086,0.8587163955,0.9968991051,0.4248434765,0.5181481883,0.8415021625,0.8280797639,0.6832366913,0.2907423237,0.264053446,0.0085776323,305.139125974,228.280170661,5376.82886141,0.6,51.2981233997,157.317101071,4515.57620782,652.03742912,224.24598,0.232,0.349897,15,0,0,1,13,1,0,0,37674.709715,0.9411371152
0.8782115111,0.8555173195,0.7973845395,0.8645569115,0.0916646154,0.4377265721,0.8085722297,0.9988966543,0.0124573669,0.5763886364,0.6481780269,0.382292677,0.62525339,0.1431247281,0.0540200192,0.0070019642,309.328546183,158.964928537,5267.44203487,0.2,49.6930356005,42.7174756176,4522.79409453,652.03742912,65.72328,0.232,0.349897,5,0,0,1,3,1,0,0,36509.7477861,0.9385283075
0.8999049998,0.773164311,0.9352696872,0.9651959908,0.6222121704,0.0522664033,0.9817444389,0.938619353,0.4108983272,0.7853649059,0.6776266826,0.0022255483,0.9061190455,0.3775328754,0.5457858342,0.0151960062,416.668058912,400.356634273,5406.52857931,0.12,26.3499872167,213.441459958,4514.57970302,652.03742912,301.30086,0.232,0.349897,3,0,0,1,1,1,0,0,36589.0297183,0.932172451
0.9455483113,0.8935442483,0.9136624338,0.9988175583,0.1580264334,0.0130066957,0.8881357363,0.7723418714,0.1304704841,0.9611570886,0.2358732282,0.010082165,0.4395454171,0.4524662243,0.7007179159,0.2468756462,472.357923608,416.594695877,5435.80818677,0.2,24.9457200006,250.395568744,4508.22946891,652.03742912,354.48756,0.232,0.189897,5,0,0,3,1,1,0,0,36306.2734699,0.9029573034
0.9409835182,0.945919855,0.9863386078,0.9524148664,0.1194768481,0.0405861421,0.7307498199,0.8734464412,0.8034078701,0.773301511,0.7287186636,0.0417539683,0.8689643706,0.2281574085,0.5450066605,0.0620579828,384.971788851,400.064463151,5415.72643946,0.2,32.4131672938,213.565498524,4517.51034453,652.03742912,301.46844,0.232,0.349897,5,0,0,1,3,1,0,0,36236.0633668,0.9403079554
0.85184077,0.7830517082,0.960901692,0.9999862454,0.1377041398,0.0072702906,0.9497237028,0.8005090977,0.0262267704,0.9192358312,0.4171802228,0.024925921,0.8381530605,0.5445608864,0.066924545,0.162854924,379.738907436,377.795083192,5309.5631705,0.2,25.9897510015,111.807810962,4519.52817942,652.03742912,150.86988,0.232,0.189897,5,0,0,3,1,1,0,0,36385.4283838,0.9058475508
0.9508240356,0.8421278359,0.8532250827,0.9986386155,0.226877766,0.0120505505,0.9230393795,0.9917779864,0.2927146064,0.963813581,0.400189527,0.0029735926,0.7756735824,0.1256376664,0.583672288,0.2842160125,497.270162859,420.11024636,5473.52403834,0.16,27.0124486135,288.151185697,4506.1629749,652.03742912,410.92212,0.232,0.211898,4,0,0,1,1,1,1,0,36820.4341218,0.9120445247
0.8747905641,0.9457560961,0.9962543923,0.9998253182,0.9533473383,0.3224692535,0.8927608863,0.8327873316,0.0051014847,0.3832663792,0.043812459,0.4849644404,0.9419751955,0.2164748416,0.162304945,0.4143073748,309.913855625,299.525122896,5499.18952479,0.2,51.2926725519,289.838856266,4505.82056685,652.03742912,418.11476,0.232,0.349897,5,0,0,3,1,1,0,0,36414.3189471,0.9417519226
0.8526371496,0.9226119325,0.7898435049,0.8713806842,0.8368944414,0.3920968191,0.9896260527,0.7690661092,0.7803284845,0.8808826711,0.2523123886,0.4006046216,0.6692860287,0.3475135796,0.1546517031,0.0134874827,312.265361356,212.625322851,5346.54904775,0.2,50.0216274807,126.502681872,4517.78730927,652.03742912,176.66124,0.232,0.349897,5,0,0,3,1,1,0,0,36946.4165313,0.9406894164
0.9639316252,0.9742149129,0.9295033474,0.9895720206,0.752540181,0.0610769549,0.8737955081,0.903308541,0.069974124,0.8936574611,0.3320858283,0.0463922144,0.9344893216,0.100650516,0.8148463558,0.3215434837,438.293434316,420.948554249,5497.24533623,0.12,32.8914393481,301.643978294,4510.55248947,652.03742912,431.09024,0.232,0.349897,3,0,0,1,1,1,0,0,36398.2528866,0.9438997113
0.9999523036,0.9366348275,0.9318305344,0.9773044066,0.1151766636,0.3186956966,0.9151995294,0.9903170298,0.4200481234,0.4802296436,0.7789296292,0.8124525746,0.6301234899,0.0783378275,0.2674021847,0.0305752353,308.28925962,225.564989091,5367.41489287,0.12,51.5608159856,147.2048655,4516.49178226,652.03742912,211.81314,0.232,0.349897,3,0,0,1,1,1,0,0,36513.0777976,0.9421351369
0.6158561671,0.993347744,0.9898620769,0.9941393239,0.1855308005,0.348003704,0.9043199949,0.9897819375,0.6038704144,0.5239105339,0.9955887001,0.6310697328,0.6669720512,0.3646126838,0.1090197647,0.1908020113,309.913264686,246.564153719,5410.51846365,0.12,51.535513766,193.694161534,4513.13135923,652.03742912,276.1346,0.232,0.349897,3,0,0,1,1,1,0,0,36225.0093339,0.9403723734
0.9410987141,0.7352955338,0.9232651689,0.6149371576,0.1171041446,0.014759885,0.9000815257,0.7539929822,0.6921428498,0.9138006383,0.2251633807,0.352650142,0.6463236951,0.2791585056,0.0259050715,0.1351813694,322.546945984,301.538406837,5304.40423353,0.2,44.4886290526,77.8130349024,4529.86514046,652.03742912,108.97488,0.232,0.144897,5,0,0,3,1,1,0,0,38949.6173173,0.9477486264
0.7478116929,0.9777814633,0.9001758786,0.8756401446,0.2188824939,0.0007445453,0.8626792633,0.9885618663,0.7525392792,0.8580569777,0.9953295347,1.42818275036e-05,0.0272832232,0.0499995078,0.0606948534,0.1154458438,348.69365741,337.692213745,5187.73434969,0.2,24.3071407412,1.2114728472,4509.97830698,652.03742912,14.57148,0.0,0.189897,5,0,0,1,1,3,0,0,37264.0605752,0.8440119012
0.9157155738,0.919275164,0.9146177525,0.9816951704,0.6900315054,0.0093415344,0.9330336804,0.8933979034,0.3034394834,0.9124552053,0.4541886664,0.0082328026,0.7800062525,0.1130760379,0.7820337721,0.5944080086,534.607215477,438.597757658,5516.96332047,0.12,24.8797420015,338.18947932,4501.73667003,652.03742912,485.716,0.232,0.189897,3,0,0,1,1,1,0,0,36315.7878844,0.903862902
0.7204413416,0.8162681646,0.9968096237,0.9988333966,0.0618078806,0.4143601063,0.9818097982,0.9669828872,0.4248434765,0.5395457333,0.815020656,0.9413840641,0.6165684264,0.2197094524,0.2039236333,0.0019343691,306.927619351,209.048722164,5350.45540826,0.28,51.9785243674,126.915889464,4519.24356531,652.03742912,183.3804,0.232,0.349897,7,2,0,1,1,3,0,0,36372.1500571,0.9378061136
0.8792115597,0.9722921812,0.9384722718,0.9865116994,0.4964040122,0.0065978935,0.9123561665,0.9253625111,0.0653424745,0.9522970221,0.6727632872,0.0350349123,0.9845662777,0.460163913,0.6717724192,0.386457902,489.611922331,430.368112682,5507.87660509,0.12,30.3254027551,318.646107083,4506.74766613,652.03742912,456.50388,0.232,0.189897,3,0,0,1,1,1,0,0,36309.0778315,0.9174832948
0.9452507398,0.6911276745,0.9044277031,0.0727616532,0.1674652377,0.0001616889,0.7574510503,0.9028299329,0.0851955509,0.5072783301,0.9068691557,0.3783982625,0.5574817014,0.2438481439,0.1834050593,0.0574982036,320.204749657,307.039418522,5323.07067082,0.2,44.721077515,97.5143631,4528.59780108,652.03742912,140.0091,0.232,0.144897,5,0,0,1,3,1,0,0,38607.2186928,0.9485606437
0.8088972631,0.6370155859,0.9636479245,0.9999283078,0.2807207205,0.0011587562,0.8196708682,0.9179645312,0.4197758416,0.8972280168,0.1804218856,0.0005958426,0.4878696344,0.1560691108,0.082945731,0.2459845774,377.345514121,376.521175835,5296.87235485,0.28,24.9214569375,100.865428759,4518.76804003,652.03742912,153.90228,0.232,0.189897,7,0,0,1,3,3,0,0,36344.3015136,0.902925767
0.9900243593,0.8910105757,0.998821957,0.9999878662,0.8995627251,0.0027373632,0.8927608863,0.9341196355,0.2331218852,0.9211223638,0.7857184706,0.1143333047,0.4376663045,0.1407766973,0.7426771319,0.563336418,431.367959064,434.125613139,5534.5220053,0.12,38.9692741869,334.256602554,4509.13869944,652.03742912,479.8374,0.232,0.189897,3,0,0,1,1,1,0,0,36318.5206572,0.9311870988
0.9374150618,0.9419312235,0.9953172575,0.9567287989,0.975927709,0.7204942235,0.7761112986,0.8670309222,0.0346550228,0.437931303,0.6739116128,0.3512047238,0.7213127727,0.1354184619,0.1254305197,0.0223602906,310.610608896,172.367659064,5281.24112716,0.2,49.5264814169,58.0454940912,4521.43172253,652.03742912,90.76452,0.232,0.349897,5,0,0,1,3,1,0,0,36377.9253189,0.9382918763
0.8835302306,0.8578699528,0.9928161077,0.9988333966,0.0678159809,0.7189966937,0.8200488877,0.9596772826,0.538245139,0.5382203493,0.8574998087,0.8388614237,0.6301234899,0.2463613433,0.1452579414,0.0062966561,302.836338337,195.380945916,5332.68910654,0.28,52.1269716221,108.079502614,4520.16520318,652.03742912,154.22148,0.232,0.349897,7,2,0,1,3,1,0,0,36404.356755,0.9366917718
0.9938065744,0.9138292237,0.9938493759,0.9977976551,0.6327415805,0.6245856667,0.8663954298,0.8526511639,0.8776390588,0.6008152915,0.6154538567,0.6019028833,0.6221996224,0.3132232916,0.0971959173,0.0019475367,304.01494049,182.791481671,5321.45827325,0.92,51.5221810543,98.1977779608,4518.78088512,652.03742912,135.52434,0.232,0.349897,23,0,20,1,1,1,0,0,36369.439796,0.9381832421
0.8307138567,0.6279959168,0.8952666088,0.9688755248,0.7068355595,0.0446938284,0.8373252514,0.4835970579,0.1526544572,0.7913230548,0.5643444936,0.0390791227,0.9145721348,0.2002350835,0.6764277697,0.1747414917,404.076729355,405.663045444,5426.77906782,0.12,31.2609053027,227.705895094,4515.6548383,652.03742912,320.57256,0.232,0.349897,3,0,0,1,1,1,0,0,36303.1884672,0.9392583579
0.693866034,0.7158524521,0.9864679375,0.9993011453,0.8885331658,0.0384390324,0.6738042452,0.9687143245,0.0091875945,0.657458507,0.811780065,0.0032544846,0.7456418609,0.0155720986,0.1818465327,0.0465788068,337.720564574,356.086987553,5219.06664321,0.28,26.0242285706,12.7470595224,4527.977926,652.03742912,30.15642,0.232,0.349897,7,0,0,1,3,3,0,0,36455.9022885,0.925168199
0.9396144358,0.8790328597,0.8422887645,0.9998134999,0.7714615869,0.0440326213,0.9969064913,0.909200206,0.5072901679,0.925660609,0.3462592101,0.0339783907,0.9715663186,0.4847238006,0.6827307922,0.3253735235,464.111676046,424.174741226,5495.8959162,0.16,31.5686238968,302.067518869,4510.06234431,652.03742912,431.72332,0.232,0.371898,4,0,0,1,1,1,1,0,35880.1748347,0.9450822506
0.794344633,0.8420083704,0.9999293764,0.996979406,0.1269050385,0.0040331194,0.8440406321,0.9887895104,0.1694134998,0.8712919697,0.9953181926,0.0340251698,0.9991980048,0.5814705646,0.9371866246,0.2518821812,450.803484511,416.537802972,5454.45209851,0.2,30.0775521341,261.04458891,4511.09252835,652.03742912,370.405,0.232,0.189897,5,0,0,1,1,3,0,0,36269.6119328,0.9161514322
0.910071959,0.9619935755,0.9931481254,0.9982848795,0.5496770621,0.3362057278,0.9432384922,0.9343466853,0.0556104648,0.3279962876,0.7259111382,0.8633147952,0.9953897205,0.0054205697,0.0532157211,0.2987910351,308.453228923,276.394326257,5453.28056767,0.12,51.2094487332,240.565511399,4509.34817842,652.03742912,349.22342,0.232,0.349897,3,0,0,1,1,1,0,0,36387.8971981,0.9416850685
0.9621486217,0.9763508303,0.8636217001,0.9985197079,0.2031514463,0.775386029,0.9647217835,0.8694709862,0.2111392032,0.7842551399,0.4361672797,0.7919400183,0.2711128554,0.0089939146,0.1247324155,0.2537487056,302.863519501,241.732430835,5429.14493504,0.12,51.7741906476,215.467478058,4509.74583721,652.03742912,314.1327,0.232,0.349897,3,0,0,1,1,1,0,0,36369.3130994,0.9379958506
0.915812853,0.8968224329,0.9837211077,0.9949365415,0.2871674468,0.0283941911,0.8356463508,0.8504928583,0.3223322739,0.9471642708,0.2803971524,0.0030001202,0.9664478266,0.7303587974,0.9415126669,0.6197250151,532.228351262,439.225347891,5518.99958535,0.2,25.4516161808,338.18947932,4503.12106073,652.03742912,485.716,0.232,0.189897,5,0,0,1,3,1,0,0,36345.4338126,0.9142870523
0.9321692503,0.9959510057,0.8309601898,0.9854820413,0.4627172955,0.0015698503,0.8885534681,0.9515843324,0.7128795224,0.8098547213,0.1777045637,0.0215103815,0.8506195595,0.3933835531,0.5744621099,0.007062258,452.940654054,410.117706712,5414.88662832,0.16,26.9903497088,224.604930934,4511.09391856,652.03742912,316.38306,0.232,0.211898,4,0,0,1,1,1,1,0,37033.1531015,0.9123191631
